segundos decorridos,x,y,z
53688,"0,13","-0,08","0,9"
53688,"0,18","-0,09","0,85"
53688,"0,16","0,04",1
53688,"0,06","0,05","0,85"
53688,"0,06","-0,04","0,86"
53688,"0,15","-0,12","1,12"
53688,"0,12","-0,07","0,88"
53688,"0,23","-0,07","0,95"
53688,"0,08","-0,07","0,95"
53688,"0,14","-0,16","1,02"
53688,"0,21","-0,16","0,96"
53688,"0,17","-0,06","0,82"
53688,"0,06","-0,05","0,93"
53688,"0,16","-0,14","0,84"
53688,"0,07","-0,04","0,95"
53688,"0,29","-0,12","0,83"
53688,"0,20","-0,1","0,89"
53688,"-0,03","-0,15","0,89"
53688,"0,13","-0,05","0,9"
53688,"-0,03","-0,11","0,86"
53688,"-0,03","0,01",1
53688,"0,18","-0,12","0,8"
53688,"0,02","-0,12","0,96"
53688,"0,00","-0,11","0,93"
53688,"0,05",0,"1,06"
53688,"-0,03","-0,05","0,81"
53688,"0,03","-0,11","1,01"
53688,"0,08","-0,02","0,98"
53688,"0,05","-0,08","1,03"
53689,"-0,04","-0,02","0,94"
53689,"-0,05","-0,12","0,92"
53689,"0,05","-0,05","0,93"
53689,"0,01","-0,08","0,85"
53689,"-0,07","-0,04","0,9"
53689,"0,07","-0,11","0,85"
53689,"0,00","-0,04","1,04"
53689,"0,13","-0,08","0,85"
53689,"0,05",0,"0,97"
53689,"-0,10","-0,11","0,9"
53689,"0,12","-0,11","0,86"
53689,"0,07","-0,13","0,93"
53689,"0,00","-0,08","0,96"
53689,"0,01","-0,02","0,96"
53689,"0,13","-0,11","0,93"
53689,"0,03","-0,1","1,05"
53689,"0,00","-0,11",1
53689,"0,05","-0,1","0,92"
53689,"-0,03","-0,1","0,96"
53689,"0,04","-0,12","0,86"
53689,"0,06","-0,06","0,83"
53689,"-0,02","-0,09","0,85"
53689,"0,00",0,"0,86"
53689,"0,08","-0,16","0,77"
53689,"0,03","-0,09","0,9"
53689,"-0,01","-0,06","0,82"
53689,"-0,06","-0,02","0,93"
53689,"0,05","-0,08","0,96"
53689,"0,05","-0,09","0,94"
53690,"0,09","-0,13",1
53690,"-0,11","-0,11","0,91"
53690,"0,04","0,02","0,94"
53690,"0,06","-0,11","0,9"
53690,"-0,01","-0,12","0,98"
53690,"0,00","-0,08","0,94"
53690,"0,09","-0,08","0,95"
53690,"-0,02","-0,11",1
53690,"-0,04","-0,18","0,94"
53690,"0,00","-0,06","0,93"
53690,"0,10","-0,08","0,9"
53690,"0,11","-0,09","0,91"
53690,"0,04","-0,05","0,95"
53690,"0,07","-0,08","0,88"
53690,"-0,01","-0,06","0,99"
53690,"0,02","-0,02","0,95"
53690,"-0,01","-0,03","0,94"
53690,"0,12","-0,11","0,98"
53690,"0,02","-0,06","0,91"
53690,"0,04",0,"0,88"
53690,"0,02","0,03","0,9"
53690,"0,04","-0,13","0,99"
53690,"0,00","-0,12","0,91"
53690,"0,09","-0,07","0,95"
53690,"0,05","-0,07","0,93"
53690,"-0,01","-0,02","0,95"
53690,"0,04","-0,01","0,93"
53690,"0,05","-0,08","0,98"
53690,"0,11","-0,07","0,87"
53690,"0,04","-0,13","0,86"
53690,"0,05","-0,06","0,95"
53690,"0,03","-0,07","0,89"
53691,"-0,04","-0,05","0,93"
53691,"-0,05","-0,06","0,89"
53691,"-0,01","-0,05","0,94"
53691,"0,08","-0,04","0,85"
53691,"0,14","-0,08","0,92"
53691,"0,04","-0,04","0,86"
53691,"-0,03","-0,05","0,95"
53691,"0,08","-0,04","0,96"
53691,"0,00","-0,18","0,94"
53691,"-0,12","-0,1","1,04"
53691,"0,01","-0,1","1,02"
53691,"-0,02","-0,06","1,02"
53691,"0,03","-0,08","0,86"
53691,"0,10","-0,13","1,02"
53691,"-0,01","-0,14","0,86"
53691,"0,03","-0,12","1,02"
53691,"0,18","-0,1","0,75"
53691,"-0,02","-0,05","0,86"
53691,"-0,01","-0,04","0,82"
53691,"-0,14","-0,02","0,91"
53691,"0,05","-0,04","0,84"
53691,"0,02","-0,09","0,73"
53691,"-0,05","-0,01","0,98"
53691,"-0,01","-0,06",1
53691,"-0,08","-0,07","0,96"
53691,"0,02","-0,07","0,91"
53691,"0,06","-0,06","0,82"
53691,"-0,02",0,"0,85"
53691,"0,04","-0,04","0,98"
53691,"0,02","-0,09","0,91"
53691,"0,11","-0,03","0,89"
53692,"0,09","0,02","0,86"
53692,"0,01","-0,02",1
53692,"0,04","-0,09","0,94"
53692,"-0,04","-0,1","0,97"
53692,"0,04","-0,1","0,95"
53692,"0,02","-0,03","0,96"
53692,"-0,03","-0,04","1,02"
53692,"0,03","-0,08","0,85"
53692,"-0,04","-0,08","0,87"
53692,"0,04","-0,04","0,86"
53692,"0,00","0,02","0,97"
53692,"-0,03",0,"0,92"
53692,"0,04","-0,01","0,96"
53692,"0,11","-0,05","0,89"
53692,"0,04","-0,1","0,92"
53692,"-0,15","-0,04","0,97"
53692,"0,05","-0,12","0,88"
53692,"0,06","-0,07",1
53692,"-0,03","-0,03","0,9"
53692,"0,12","-0,07","1,04"
53692,"0,06","-0,05","0,93"
53692,"-0,04","-0,07","1,04"
53692,"0,11","-0,07","0,93"
53692,"0,01","-0,05","1,08"
53692,"-0,02","-0,16","1,04"
53692,"-0,08","-0,07","1,01"
53692,"0,12","-0,04","0,96"
53692,"0,01","-0,14","0,86"
53692,"-0,05","-0,07","0,95"
53692,"0,04","-0,08","0,83"
53692,"0,09","-0,1","0,92"
53692,"0,04","-0,12","0,86"
53692,"-0,03","-0,11","0,83"
53693,"0,02","-0,07","0,92"
53693,"0,14","-0,12","0,93"
53693,"-0,06","-0,11","1,06"
53693,"-0,11","-0,14","0,96"
53693,"0,11","-0,14","0,92"
53693,"0,04","-0,03","1,02"
53693,"-0,01","-0,09","0,92"
53693,"0,13","-0,04","0,96"
53693,"-0,01","0,01","0,9"
53693,"0,04","-0,06","1,01"
53693,"0,01","-0,05","0,93"
53693,"0,04",0,"0,96"
53693,"-0,08","-0,04","0,86"
53693,"0,00","-0,08","0,83"
53693,"0,05","-0,07","0,96"
53693,"0,03","-0,05","0,89"
53693,"0,07","-0,09","0,92"
53693,"-0,02","-0,08","0,93"
53693,"0,00","-0,07","0,8"
53693,"0,05","-0,07","0,97"
53693,"0,03","-0,11","1,01"
53693,"0,13",0,"0,9"
53693,"-0,04","-0,04","0,89"
53693,"-0,01","-0,09","0,8"
53693,"0,14","-0,03","0,93"
53693,"0,03","-0,09","0,89"
53693,"-0,03","-0,03","1,03"
53693,"-0,05","-0,03","0,87"
53693,"-0,12","0,04","0,95"
53693,"0,02","0,02","0,89"
53693,"0,00","-0,12","0,85"
53693,"-0,05","-0,07","0,93"
53694,"0,00","-0,11","0,92"
53694,"0,01","-0,09","1,01"
53694,"0,07","-0,04","0,97"
53694,"0,10","-0,01","0,95"
53694,"-0,03","-0,06","1,01"
53694,"0,04","-0,1","0,9"
53694,"0,12","-0,09","0,96"
53694,"0,13","-0,09","0,9"
53694,"-0,03","-0,06","0,91"
53694,"-0,13","-0,05","0,89"
53694,"0,01","-0,07","0,75"
53694,"0,13","-0,05","0,93"
53694,"0,05","-0,06","0,91"
53694,"0,03","-0,02","0,96"
53694,"0,03","-0,03","0,9"
53694,"-0,03","-0,11","0,94"
53694,"0,06","-0,06","0,95"
53694,"0,03","-0,09","0,97"
53694,"-0,08","-0,1","0,96"
53694,"0,01","-0,11","0,93"
53694,"0,09","-0,1","0,92"
53694,"0,04","-0,13","0,95"
53694,"0,12","-0,12","0,94"
53694,"0,05","-0,09","0,96"
53694,"-0,01","-0,1","0,92"
53694,"0,01","-0,09","0,96"
53694,"0,03","-0,11","0,93"
53694,"0,05","-0,08","0,86"
53694,"0,01","-0,04","0,88"
53694,"-0,04","-0,06","0,87"
53694,"0,03","-0,08","0,89"
53694,"0,04","-0,06","0,88"
53695,"-0,02","-0,06","0,88"
53695,"-0,05","0,05","0,95"
53695,"-0,04","-0,08","0,87"
53695,"0,04","-0,08","0,92"
53695,"0,04","-0,05","0,93"
53695,"-0,04","-0,05","0,91"
53695,"0,01","-0,06","0,91"
53695,"0,02","-0,07","0,95"
53695,"-0,02","-0,1","0,89"
53695,"0,04","-0,11","0,91"
53695,"0,00","-0,02","0,96"
53695,"-0,01","-0,08","0,96"
53695,"0,10","-0,04","0,87"
53695,"0,01","-0,08","0,96"
53695,"0,02","-0,12","0,92"
53695,"0,07","-0,04","0,93"
53695,"0,02","-0,07","0,86"
53695,"0,01","-0,01","0,87"
53695,"-0,03","-0,05","0,84"
53695,"-0,06","0,02","0,95"
53695,"0,00","-0,03","0,8"
53695,"-0,05","-0,01","0,86"
53695,"0,07","-0,02","0,91"
53695,"-0,03","-0,12","0,92"
53695,"-0,07","-0,06","1,03"
53695,"-0,05","-0,1","0,96"
53695,"0,04","-0,1","0,95"
53695,"-0,06","-0,06","0,96"
53695,"-0,04","-0,07","0,88"
53695,"0,03","-0,01","0,96"
53695,"0,02","-0,04","0,85"
53695,"0,05","-0,03","0,91"
53696,"-0,04","-0,04","0,8"
53696,"-0,05","-0,07","0,88"
53696,"0,04","-0,04","0,97"
53696,"-0,01","-0,02","0,86"
53696,"0,04","-0,04","0,89"
53696,"0,01","-0,08","0,88"
53696,"0,03","-0,08","0,76"
53696,"0,04",0,"0,99"
53696,"-0,02","-0,11","0,86"
53696,"0,06","-0,08","0,91"
53696,"-0,02","-0,15","0,99"
53696,"0,01","-0,14","0,77"
53696,"0,12","0,02","0,99"
53696,"0,04","-0,11","0,8"
53696,"0,04","-0,16","0,92"
53696,"0,09","-0,05","0,86"
53696,"0,09","-0,14","0,83"
53696,"0,00","-0,07","1,05"
53696,"0,01","-0,09","0,95"
53696,"-0,01","-0,07","0,98"
53696,"0,02","-0,07","0,96"
53696,"-0,02","-0,04",1
53696,"0,02","-0,04","0,94"
53696,"0,04","-0,02","1,03"
53696,"0,03","-0,04","0,96"
53696,"0,03","-0,04","0,93"
53696,"-0,02",0,"0,82"
53696,"0,02","-0,09","0,86"
53696,"0,08","-0,11","0,96"
53696,"0,06","-0,07","0,95"
53696,"0,04","-0,05","1,01"
53696,"0,03","-0,03","0,88"
53697,"-0,01","-0,01","0,88"
53697,"0,02","-0,07","0,8"
53697,"0,02","-0,04",1
53697,"0,03",0,"0,91"
53697,"-0,02","0,04","0,99"
53697,"-0,02","-0,02","0,88"
53697,"0,03","-0,03","0,98"
53697,"0,01","-0,1","0,95"
53697,"0,02","-0,07","0,96"
53697,"0,09","-0,09","0,92"
53697,"0,06","0,05","0,97"
53697,"-0,03","-0,07","0,91"
53697,"0,04","-0,04","0,93"
53697,"0,05","-0,08","0,93"
53697,"0,10",0,"0,91"
53697,"0,00","-0,01","0,9"
53697,"0,01","-0,09","0,92"
53697,"0,07","-0,14","0,9"
53697,"0,05","-0,05","0,94"
53697,"0,02","-0,09","0,99"
53697,"-0,01","-0,09","0,97"
53697,"0,05","-0,07","0,97"
53697,"0,05","-0,04","0,85"
53697,"0,01","-0,05","0,93"
53697,"0,01",0,"0,92"
53697,"0,05","-0,03","0,95"
53697,"0,03","-0,08","0,88"
53697,"-0,05","-0,09","0,92"
53697,"0,02","-0,1","0,93"
53697,"-0,02","-0,04","1,01"
53697,"0,01","-0,12","0,96"
53697,"0,04","-0,04","0,97"
53698,"0,04","-0,05","0,87"
53698,"0,04","-0,05","0,92"
53698,"0,09","-0,02","0,96"
53698,"0,04","-0,02","0,94"
53698,"-0,01","-0,07","1,03"
53698,"0,08","-0,06","0,84"
53698,"-0,01","-0,05","1,04"
53698,"0,09","-0,11","0,91"
53698,"-0,02","-0,04","0,98"
53698,"0,10","-0,1","0,95"
53698,"0,04","-0,07","0,92"
53698,"0,00","-0,06","0,91"
53698,"0,03","-0,04","0,86"
53698,"-0,07","-0,07","0,95"
53698,"0,07","-0,11","0,91"
53698,"0,04",0,1
53698,"0,16","-0,08","0,92"
53698,"0,06","-0,07","0,95"
53698,"0,03","-0,07","0,94"
53698,"0,05","-0,05","0,85"
53698,"-0,01","-0,07","0,97"
53698,"0,02","-0,12","0,96"
53698,"0,00","-0,09","0,92"
53698,"0,03","-0,12","0,92"
53698,"0,00","-0,06","0,89"
53698,"0,03","-0,12","1,04"
53698,"0,08","-0,02","0,89"
53698,"-0,02","-0,1","0,99"
53698,"0,18","-0,14","0,86"
53698,"-0,01","-0,07","0,84"
53698,"0,02","-0,07","0,81"
53698,"0,01","-0,08","0,96"
53698,"0,06","-0,06","0,93"
53699,"0,00","-0,07","0,93"
53699,"0,03","-0,07","0,95"
53699,"0,04","-0,07","0,84"
53699,"0,06","-0,09","0,98"
53699,"0,01","-0,02","0,99"
53699,"0,02","-0,11","0,94"
53699,"0,02","-0,04","0,94"
53699,"-0,06","-0,07","0,98"
53699,"0,02","-0,11",1
53699,"0,02","-0,11","0,99"
53699,"-0,07","-0,06","0,97"
53699,"-0,03","-0,12","0,98"
53699,"0,05","-0,04","0,82"
53699,"0,11","-0,07","0,92"
53699,"0,14","-0,11","0,94"
53699,"0,04","-0,06","0,89"
53699,"0,04","-0,07","0,94"
53699,"0,05","-0,04","0,91"
53699,"0,00","-0,04","0,95"
53699,"-0,08",0,"0,97"
53699,"-0,12","-0,06","0,86"
53699,"0,00","-0,04","1,03"
53699,"0,18","-0,07","0,88"
53699,"-0,02","0,01","0,98"
53699,"-0,01","-0,1","0,93"
53699,"0,08","-0,07","0,85"
53699,"0,02","-0,04","0,87"
53699,"0,00","-0,08","0,91"
53699,"0,01","-0,1","0,85"
53699,"-0,02","-0,13","0,94"
53699,"0,08","-0,09","0,93"
53700,"0,07","-0,06","0,84"
53700,"0,05","-0,1","0,88"
53700,"0,01","-0,07","0,99"
53700,"0,02","-0,02","0,97"
53700,"-0,02","-0,02",1
53700,"0,02","-0,09","0,95"
53700,"0,00","-0,09","0,84"
53700,"0,11","-0,04","0,89"
53700,"0,04","-0,04","0,97"
53700,"0,05","-0,11","0,97"
53700,"0,11","-0,08","0,92"
53700,"0,07","-0,09","0,85"
53700,"-0,04","-0,03","0,92"
53700,"0,08","-0,05","0,88"
53700,"0,07",0,"1,01"
53700,"0,14","-0,08","1,01"
53700,"0,04","-0,08","0,84"
53700,"0,07","-0,04","0,9"
53700,"0,24","-0,1","0,93"
53700,"-0,02","-0,05","0,87"
53700,"-0,03","-0,03","0,91"
53700,"0,13","-0,04","0,94"
53700,"-0,05","-0,05","0,95"
53700,"0,12","-0,02","0,94"
53700,"0,16","-0,06","0,86"
53700,"0,02","-0,07","0,85"
53700,"0,18","-0,11","0,98"
53700,"0,14","-0,05","0,92"
53700,"-0,07","-0,04","0,87"
53700,"-0,05","-0,09","0,91"
53700,"0,07","-0,06","0,94"
53700,"0,23","-0,04","1,01"
53701,"0,01","-0,08","0,89"
53701,"0,18","-0,09","0,9"
53701,"0,08","-0,02","0,99"
53701,"-0,06","-0,05","0,88"
53701,"0,24","-0,07","0,96"
53701,"0,08","-0,08","0,91"
53701,"-0,05","-0,07","0,91"
53701,"0,18","-0,07","0,93"
53701,"-0,02","-0,05","0,82"
53701,"0,04","-0,07","0,93"
53701,"0,20","-0,04","0,84"
53701,"0,00","-0,04","0,94"
53701,"0,18","-0,12","0,89"
53701,"0,08","-0,02","0,95"
53701,"-0,08","-0,07","0,83"
53701,"0,15","-0,03","0,97"
53701,"-0,05","-0,04","0,92"
53701,"0,11","-0,09","0,93"
53701,"0,25","-0,04","0,96"
53701,"-0,12","-0,02","0,93"
53701,"0,10","-0,08","0,96"
53701,"0,15","-0,06","0,87"
53701,"-0,02","-0,06","0,93"
53701,"0,23","-0,09","0,95"
53701,"0,02",0,"1,02"
53701,"0,00","-0,06","0,84"
53701,"0,09","-0,07","0,9"
53701,"0,02","-0,08","0,92"
53701,"-0,05","-0,11","0,92"
53701,"0,12","-0,1","0,99"
53701,"0,02","-0,11","0,84"
53701,"0,01","-0,1","0,91"
53702,"-0,02",0,"0,92"
53702,"0,05","-0,07","0,85"
53702,"0,09","-0,12","0,91"
53702,"0,06","-0,09","0,9"
53702,"-0,08","0,03","1,04"
53702,"-0,11","0,04","1,04"
53702,"0,06","-0,08","1,06"
53702,"-0,13","-0,01","1,07"
53702,"0,05","-0,05","0,92"
53702,"0,08","-0,14","0,98"
53702,"-0,04","-0,02","0,89"
53702,"0,07","-0,14","0,79"
53702,"0,08","-0,12","0,88"
53702,"-0,03","-0,07","0,84"
53702,"0,03",0,"0,9"
53702,"-0,11","0,01",1
53702,"0,10","-0,08","0,83"
53702,"0,15","-0,01","0,85"
53702,"0,06",0,"0,9"
53702,"0,07","-0,07","0,89"
53702,"0,12","-0,11","0,87"
53702,"0,01","-0,06","0,94"
53702,"0,03","-0,09","0,98"
53702,"0,12","-0,08","0,97"
53702,"0,12","-0,09","0,93"
53702,"0,01","-0,11","0,94"
53702,"-0,04","-0,04","0,94"
53702,"-0,04","-0,05","0,96"
53702,"0,11","-0,14","0,85"
53702,"0,01","-0,1","0,93"
53703,"-0,03","-0,04","0,85"
53703,"0,10","-0,02","0,97"
53703,"0,00","-0,09","0,91"
53703,"0,00","-0,03","0,95"
53703,"0,01","-0,04","0,91"
53703,"0,07","0,02","0,96"
53703,"0,17","-0,06","0,95"
53703,"-0,04","-0,02","0,96"
53703,"0,05","-0,07",1
53703,"0,09","-0,02","0,93"
53703,"-0,01","-0,03","0,98"
53703,"-0,02","-0,08","0,93"
53703,"-0,05","-0,05","0,93"
53703,"0,03","-0,09","0,94"
53703,"-0,06","-0,06","0,97"
53703,"0,04","-0,06","0,97"
53703,"0,04","-0,05","0,93"
53703,"0,03","-0,02","0,95"
53703,"0,01","-0,05","0,94"
53703,"0,10","-0,05","0,94"
53703,"0,06","-0,04","0,96"
53703,"0,02","-0,07","0,88"
53703,"0,02","-0,05","0,96"
53703,"0,06","-0,07","0,88"
53703,"0,09",0,"0,92"
53703,"0,08","-0,01","0,91"
53703,"0,07","-0,08","0,93"
53703,"0,00","-0,05",1
53703,"0,10",0,"1,02"
53703,"0,15","-0,09","0,93"
53703,"0,07","-0,09","0,91"
53703,"-0,02","-0,07","0,91"
53704,"0,12","-0,08","0,95"
53704,"0,06","-0,03","0,99"
53704,"0,04","-0,02","0,88"
53704,"0,11","-0,09","0,88"
53704,"0,07","-0,06","0,92"
53704,"0,07","-0,05","0,9"
53704,"0,08","-0,02","0,9"
53704,"0,02","-0,07","0,95"
53704,"-0,02","-0,06","0,92"
53704,"0,06","-0,04",1
53704,"0,06","-0,04","0,96"
53704,"0,06","-0,07","0,93"
53704,"0,06","0,01","1,02"
53704,"0,15","-0,06","0,95"
53704,"0,00","-0,04","0,81"
53704,"0,03","-0,04","0,9"
53704,"0,08","-0,09","0,91"
53704,"0,02","-0,03","1,01"
53704,"-0,02","-0,09","0,99"
53704,"0,02","-0,06","0,93"
53704,"-0,06",0,"0,97"
53704,"-0,06","-0,1","0,95"
53704,"-0,03",0,"0,98"
53704,"-0,06","-0,07","0,92"
53704,"-0,10","-0,07","0,86"
53704,"-0,05","-0,07","0,91"
53704,"-0,01","-0,08","0,92"
53704,"-0,03","-0,11","0,88"
53704,"-0,11","-0,06","0,96"
53704,"-0,02","-0,11","0,92"
53704,"0,04","-0,05","0,92"
53705,"-0,07","-0,05","0,91"
53705,"-0,06","-0,04","0,91"
53705,"-0,12","-0,03","0,95"
53705,"0,03","-0,11","0,98"
53705,"-0,03","-0,1","0,93"
53705,"-0,05","-0,08","0,95"
53705,"-0,07","-0,09","0,9"
53705,"-0,04","-0,03","0,93"
53705,"-0,02","-0,01",1
53705,"-0,07","0,02","0,97"
53705,"-0,05","0,01","0,9"
53705,"-0,05","-0,01","0,91"
53705,"-0,03","-0,06","0,9"
53705,"-0,13","-0,04","0,95"
53705,"-0,11","-0,07","0,89"
53705,"-0,05","-0,02","0,94"
53705,"-0,07","-0,04","0,95"
53705,"-0,09","-0,09","0,89"
53705,"-0,05","-0,04","0,88"
53705,"-0,05","-0,1","0,88"
53705,"-0,11","-0,1","0,86"
53705,"-0,06","-0,07","0,89"
53705,"-0,01","-0,05","0,9"
53705,"-0,08","-0,09","0,93"
53705,"-0,10","-0,08","0,95"
53705,"-0,05","-0,04","0,95"
53705,"-0,08","-0,04","0,96"
53705,"-0,06","-0,03","1,02"
53705,"0,00","-0,07","0,86"
53705,"-0,01","-0,07","0,88"
53705,"-0,08","-0,07","0,92"
53705,"-0,11","-0,08","0,88"
53706,"-0,04","-0,01","0,89"
53706,"-0,15","-0,05","0,9"
53706,"-0,04","-0,08","0,93"
53706,"-0,09","-0,1","0,91"
53706,"-0,12","-0,06","0,96"
53706,"-0,12","-0,07","0,98"
53706,"-0,14","-0,08","0,95"
53706,"-0,10","-0,07","0,86"
53706,"-0,07","-0,09","0,9"
53706,"-0,10","-0,09","0,9"
53706,"-0,10","-0,05","0,96"
53706,"-0,04","-0,07","0,94"
53706,"-0,08","-0,06","0,96"
53706,"0,01","-0,06","0,88"
53706,"0,02","-0,05","0,89"
53706,"-0,05","-0,07","0,99"
53706,"-0,07","-0,07","0,95"
53706,"-0,09","-0,04","0,88"
53706,"0,00","-0,12","0,91"
53706,"-0,02","-0,09","0,95"
53706,"-0,05","-0,11","0,97"
53706,"-0,07","-0,07","0,89"
53706,"-0,04","-0,05","0,83"
53706,"-0,06","-0,07","0,92"
53706,"-0,04","-0,03","0,91"
53706,"-0,01","-0,02","0,93"
53706,"-0,01","-0,05","0,91"
53706,"0,00","-0,03","0,98"
53706,"-0,05","-0,08","0,99"
53706,"-0,03","-0,07","0,94"
53706,"-0,08","-0,09","0,96"
53707,"-0,04","-0,01","0,92"
53707,"-0,05","-0,04","0,94"
53707,"-0,07","-0,1","0,92"
53707,"-0,15","-0,06","0,96"
53707,"0,04","-0,12","0,82"
53707,"-0,04","-0,08","0,9"
53707,"0,01","-0,1","0,92"
53707,"0,09","-0,11","0,89"
53707,"-0,06","-0,02","0,92"
53707,"-0,11","-0,08","0,86"
53707,"-0,07","-0,09","0,9"
53707,"-0,05","-0,05","0,97"
53707,"-0,10","-0,09","1,03"
53707,"-0,04","-0,08","0,96"
53707,"-0,07","-0,08","0,92"
53707,"-0,07","-0,08","0,93"
53707,"-0,01","-0,07","0,9"
53707,"-0,05","-0,05","0,9"
53707,"-0,02","-0,02","0,86"
53707,"-0,06","-0,07","0,9"
53707,"-0,03","-0,03","0,95"
53707,"-0,06","-0,05","0,93"
53707,"-0,02","-0,06","0,98"
53707,"-0,05","-0,05","0,94"
53707,"-0,08","-0,06","0,94"
53707,"-0,07","-0,1","0,86"
53707,"-0,07","-0,06","0,93"
53707,"-0,07","-0,05","0,85"
53707,"-0,02","-0,09","0,93"
53707,"0,01","-0,04","0,94"
53707,"-0,05","-0,02","0,98"
53707,"-0,05","-0,05","0,98"
53708,"-0,02","-0,05","0,95"
53708,"-0,03","-0,05","0,95"
53708,"-0,04","-0,06","0,96"
53708,"-0,11","-0,08","0,89"
53708,"-0,05","-0,1","0,91"
53708,"-0,04","-0,07","0,88"
53708,"-0,04","-0,07","0,89"
53708,"-0,11","-0,1","0,95"
53708,"-0,08","-0,06","0,95"
53708,"-0,08","-0,02","0,98"
53708,"-0,11","-0,05","0,96"
53708,"-0,10","-0,09","0,91"
53708,"-0,09","-0,05","0,94"
53708,"-0,09","-0,05","0,9"
53708,"-0,11","-0,05","0,9"
53708,"-0,15","-0,09","0,88"
53708,"-0,09","-0,1","0,91"
53708,"-0,05","-0,11","0,92"
53708,"-0,11","-0,1","0,91"
53708,"-0,10","-0,09","0,9"
53708,"-0,07","-0,08","0,96"
53708,"-0,01","-0,04","0,95"
53708,"-0,07","-0,05","0,92"
53708,"-0,02","-0,04","0,94"
53708,"-0,04","-0,02","0,95"
53708,"-0,09",0,"0,94"
53708,"-0,10","-0,06","0,92"
53708,"-0,14","-0,04","0,91"
53708,"-0,06","-0,04","0,91"
53708,"0,00","-0,09","0,96"
53708,"0,00","-0,09","0,95"
53709,"0,02","-0,06","0,98"
53709,"0,07","-0,08","0,96"
53709,"0,07","-0,05","0,95"
53709,"0,05","-0,04","0,96"
53709,"0,01","-0,03","0,95"
53709,"-0,23","-0,12",1
53709,"0,23","-0,1","1,15"
53709,"-0,26","-0,11","1,27"
53709,"-0,09","-0,04","1,27"
53709,"-0,08","-0,11","1,16"
53709,"-0,04","-0,06","1,18"
53709,"0,00","-0,11","1,09"
53709,"0,07","-0,06","0,94"
53709,"-0,05","-0,04","0,81"
53709,"0,08","-0,1","0,72"
53709,"0,19","-0,09","0,66"
53709,"0,17","-0,07","0,58"
53709,"0,02","-0,02","0,52"
53709,"0,12","-0,04","0,53"
53709,"0,14","-0,03","0,53"
53709,"0,20","-0,05","0,59"
53709,"0,14","-0,02","0,63"
53709,"0,13","-0,02","0,68"
53709,"0,13","-0,02","0,67"
53709,"0,08","-0,06","0,7"
53709,"0,17","-0,08","0,78"
53709,"0,18","-0,02","0,81"
53709,"0,12","-0,06","0,94"
53709,"0,10",0,"0,95"
53709,"0,10","-0,03","0,96"
53709,"0,07","-0,03","1,04"
53709,"0,08","-0,02","0,98"
53710,"0,00","-0,01","0,94"
53710,"0,00","-0,1","0,88"
53710,"-0,02","-0,08","0,89"
53710,"0,11","0,03","1,02"
53710,"-0,28","0,05","1,15"
53710,"0,05","-0,12","1,16"
53710,"-0,05","0,01","1,3"
53710,"-0,18","-0,01","1,29"
53710,"-0,05","-0,06","1,31"
53710,"-0,04","-0,02","1,25"
53710,"-0,12","-0,06","1,12"
53710,"-0,10","-0,1","1,04"
53710,"-0,03","-0,15","0,94"
53710,"-0,01","-0,13","0,9"
53710,"0,00","-0,14","0,84"
53710,"0,05","-0,12","0,82"
53710,"0,09","-0,05","0,77"
53710,"0,06","-0,03","0,77"
53710,"0,06",0,"0,79"
53710,"0,02","-0,02","0,84"
53710,"0,04","-0,02","0,86"
53710,"0,06","-0,01","0,85"
53710,"0,03","-0,02","0,88"
53710,"-0,04",0,"1,01"
53710,"0,04","0,03","0,96"
53710,"-0,01","0,01","0,92"
53710,"0,18","0,01","0,92"
53710,"0,17","0,04","0,9"
53710,"-0,01","-0,01","0,93"
53710,"0,30","-0,02","0,91"
53710,"0,14","-0,07","0,96"
53710,"0,16","-0,12","0,99"
53711,"0,12","-0,11","1,02"
53711,"0,03","-0,14","1,01"
53711,"0,08","-0,13","0,96"
53711,"0,07","-0,08","0,91"
53711,"0,16","-0,04","0,86"
53711,"0,25","-0,01","0,86"
53711,"0,20","-0,01","0,89"
53711,"0,09","-0,05","0,92"
53711,"0,10","-0,02","0,86"
53711,"0,16","-0,03","0,93"
53711,"0,18","-0,07","0,86"
53711,"0,03","-0,07","0,94"
53711,"0,15","-0,08","0,93"
53711,"0,12","-0,01","0,97"
53711,"0,21","-0,07","0,95"
53711,"0,14","-0,01","0,98"
53711,"0,23","-0,05","0,93"
53711,"0,23","-0,03","0,98"
53711,"0,21","-0,11","0,94"
53711,"0,25","-0,1","0,91"
53711,"0,14","-0,09","0,92"
53711,"0,26","-0,05","0,87"
53711,"0,27","-0,03","0,89"
53711,"0,25","-0,04","0,95"
53711,"0,28","-0,09","0,89"
53711,"0,20","-0,05","0,92"
53711,"0,19","-0,01","0,93"
53711,"0,31","-0,08","0,93"
53711,"0,26","-0,01","0,93"
53711,"0,18","-0,04","0,91"
53711,"0,19","-0,04","0,93"
53711,"0,30","-0,07","0,9"
53711,"0,20","-0,08","0,91"
53712,"0,18","-0,07","0,89"
53712,"0,18","-0,01","0,95"
53712,"0,23","-0,1","0,91"
53712,"0,27","-0,06","0,88"
53712,"0,27","-0,06","0,95"
53712,"0,25","-0,05","0,92"
53712,"0,30","-0,06","0,91"
53712,"0,23","-0,06","0,89"
53712,"0,22","-0,03","0,91"
53712,"0,25","-0,08","0,91"
53712,"0,19",0,"0,93"
